Date,Rain,T_max,T_min,Shimla,Shimla_Tourism,Shimla_Weather,Shimla_Travel,Recreation,Geographic Reference,Travel,Hotels & Accommodations,Air Travel,Bus & Rail,Car & Taxi,Tourist Destinations,Travel Agencies,Tourist Arrivals
2016-07-01,1.1935724342161163,1.3642155872183475,1.3642155872183475,-0.2669990703208504,-0.41521021791409096,-0.36517319753389443,-0.7607493452589259,0,0.14259048245705688,-0.18860657219427496,-0.19927143371880696,-0.6616555134155384,0.0115990257038234,2,-0.2606182406368423,1,220873.984375
2016-08-01,5.162233190052927,1.0840594391468539,1.0840594391468539,-0.4144392649051078,-0.4777322198393788,-0.5499310963942865,-0.7607493452589259,0,-0.20227952162512683,-0.6039848111915493,-0.4638360606135636,-0.48057084658602256,-0.24689354712423672,1,-0.344619161172684,0,265933.484375
2016-09-01,0.10446280422142723,0.8790473036296652,0.8790473036296652,-0.48815936219723643,-0.5402542217646666,-0.7962749615414758,-0.4329126108379523,0,-0.029844519584034973,-0.46552539819245786,-0.4638360606135636,0.2437678207320406,-0.3761398335382668,2,0.07538544150652467,0,285534.265625
2016-10-01,-0.39700468426990526,0.8557891731616525,0.8557891731616525,-0.8567598486578798,-0.5402542217646666,-0.9810328604018679,-0.5968309780484391,0,-0.432192857679916,-0.8809036371897322,-0.8606830009556985,-0.48057084658602256,-0.31151669033125173,2,-0.6806228433160509,0,257403.609375
2016-11-01,-0.39700468426990526,-0.46466203478782664,-0.46466203478782664,-0.6355995567814938,-0.4777322198393788,-0.7962749615414758,-0.2689942436274655,0,-0.3747145236662187,-0.6732145176910951,-0.8606830009556985,-0.29948617975650677,-0.18227040391722168,1,-0.5126210022443675,0,150790.9375
2016-12-01,-0.39700468426990526,-0.7873916076935794,-0.7873916076935794,1.1336827782295944,-0.3526882159888031,0.620202263054863,-0.4329126108379523,0,0.9472871586488189,0.7806093187993651,0.7267047604128413,0.42485248756155636,0.7224536009809888,2,0.49539004418573335,0,229375.84375
2017-01-01,-0.39700468426990526,-1.0770596560884036,-1.0770596560884036,1.5022832646902378,-0.41521021791409096,2.837297049379567,0.05884249079350817,0,1.0047654926625162,1.8882846227920966,0.3298578200707063,0.42485248756155636,1.1101924602230788,2,0.8313937263291002,0,242663.5
2017-02-01,-0.39700468426990526,-1.2367215055479097,-1.2367215055479097,-0.4144392649051078,-0.6027762236899545,-0.18041529867350242,-0.5968309780484391,0,-0.08732285359773226,-0.3962956916929121,-0.33155374716618524,-0.118401512926991,-0.18227040391722168,1,-0.7646237638518927,0,201687.765625
2017-03-01,-0.1237831321665196,-0.6381161397161611,-0.6381161397161611,0.10160141613979295,-0.41521021791409096,0.06592856647368693,-0.4329126108379523,0,0.31502548449814877,0.22677166680299937,-0.19927143371880696,0.2437678207320406,0.0115990257038234,1,0.1593863620423664,0,235345.03125
2017-04-01,-0.39700468426990526,0.34750083507739205,0.34750083507739205,0.765082291768951,-0.41521021791409096,0.004342600186889595,0.222760858003995,0,1.0622438266762135,0.7806093187993651,0.3298578200707063,3.503291823663325,0.8516998873950188,1,0.32738820311404987,1,312899.046875
2017-05-01,-0.2815329380691984,-0.030904038269270483,-0.030904038269270483,1.5760033619823666,-0.2901662140635153,0.18910049904728163,0.222760858003995,0,1.9244188368816728,1.611365796793914,1.1235517007549762,2.7789531563452616,1.8856701787072594,2,1.4194001700799925,1,405841.2109375
2017-06-01,-0.25671542274530307,0.5474348431638996,0.5474348431638996,1.8708837511508811,-0.3526882159888031,0.6817882293416604,-0.10507587641697864,0,2.4992021770186454,1.7498252097930054,1.520398641097111,0.9681064880501038,2.2734090379493495,4,1.8394047727592011,1,407774.890625
2017-07-01,0.4542459006343005,1.1151879000436864,1.1151879000436864,0.17532151343192162,-0.6027762236899545,-0.36517319753389443,-0.9246677124694128,0,-0.14480118761142954,-0.05014715919518352,-0.33155374716618524,-0.29948617975650677,0.0115990257038234,1,0.1593863620423664,0,207828.4921875
2017-08-01,5.067050334838356,1.1647571741480072,1.1647571741480072,-0.6355995567814938,-0.6652982256152423,-0.6115170626810839,-0.7607493452589259,0,-0.3747145236662187,-0.6039848111915493,-0.5961183740609419,0.0626831539025248,-0.24689354712423672,1,-0.5126210022443675,0,251106.2421875
2017-09-01,2.833408560390476,0.9143027019248461,0.9143027019248461,-0.19327897302872174,-0.5402542217646666,-0.48834513010748914,-0.5968309780484391,0,0.42998215252554334,-0.11937686569472925,-0.4638360606135636,0.2437678207320406,0.2054684553248685,1,-0.09261639956515881,0,274195.1328125
2017-10-01,-0.39700468426990526,0.5462842100602708,0.5462842100602708,-0.3407191676129791,-0.5402542217646666,-0.7346889952546785,-0.2689942436274655,0,-0.20227952162512683,-0.2578362786938207,-0.5961183740609419,0.42485248756155636,0.3993378849459136,1,-0.2606182406368423,1,222972.8046875
2017-11-01,-0.39700468426990526,-0.3823840969910236,-0.3823840969910236,-0.4144392649051078,-0.6027762236899545,-0.24200126496029978,-0.10507587641697864,0,-0.029844519584034973,-0.18860657219427496,-0.33155374716618524,0.0626831539025248,0.2054684553248685,2,-0.4286200817085257,0,128541.46875
2017-12-01,-0.39700468426990526,-1.2799853102443453,-1.2799853102443453,1.3548430701059804,-0.41521021791409096,1.8519215887908098,-0.10507587641697864,0,1.4071138307583972,1.334446970795731,0.594422446965463,0.42485248756155636,1.433308176258154,2,1.0833964879366256,0,199381.921875
2018-01-01,-0.39700468426990526,-1.3946957597887604,-1.3946957597887604,0.6176420971846937,-0.5402542217646666,1.5439917573568231,-0.5968309780484391,0,0.5449388205529379,0.6421499058002738,-0.33155374716618524,0.0626831539025248,0.5285841713599436,2,-0.09261639956515881,0,241291.75
2018-02-01,-0.39700468426990526,-0.9426196842604366,-0.9426196842604366,-0.4144392649051078,-0.5402542217646666,0.804960161915255,-0.2689942436274655,0,-0.432192857679916,-0.11937686569472925,-0.7284006875083202,0.0626831539025248,-0.11764726071020666,1,-0.5126210022443675,0,198592.3828125
2018-03-01,-0.39700468426990526,-0.4810930755076433,-0.4810930755076433,-0.11955887573659307,-0.4777322198393788,-0.057243366099907746,0.05884249079350817,0,0.2575471504844515,0.08831225380390792,-0.19927143371880696,0.6059371543910722,0.3993378849459136,1,-0.4286200817085257,0,234757.015625
2018-04-01,-0.39700468426990526,-0.08668673113318554,-0.08668673113318554,0.17532151343192162,-0.4777322198393788,0.004342600186889595,-0.2689942436274655,0,0.5449388205529379,0.3652310798020908,0.06529319317594967,0.9681064880501038,0.5932073145669586,2,-0.00861547902931707,0,305202.5234375
2018-05-01,-0.39700468426990526,0.7226379104097493,0.7226379104097493,1.5022832646902378,-0.41521021791409096,0.18910049904728163,-0.10507587641697864,0,1.8669405028679755,1.4729063837948224,0.8589870738602196,0.9681064880501038,1.8856701787072594,2,1.5034010906158342,0,404948.60546875
2018-06-01,-0.39700468426990526,1.2946406388856044,1.2946406388856044,0.765082291768951,-0.4777322198393788,0.37385839790767367,-0.4329126108379523,0,1.1197221606899108,0.6421499058002738,-0.06698912027142864,0.2437678207320406,1.239438746637109,2,0.915394646864942,0,411580.4453125
2018-07-01,-0.35191462678419816,1.2325064512896593,1.2325064512896593,-0.7830397513657511,-0.6652982256152423,0.004342600186889595,-0.9246677124694128,0,-0.4896711916936133,-0.6732145176910951,-0.8606830009556985,-0.6616555134155384,-0.5053861199522969,1,-1.0166265254594178,0,205659.24609375
2018-08-01,-0.39700468426990526,1.0454135086396472,1.0454135086396472,-1.299080432410652,-0.7278202275405301,-0.48834513010748914,-0.9246677124694128,0,-1.1794111998579806,-1.2270521696874608,-1.125247627850455,-0.6616555134155384,-1.0869944088154322,1,-1.1846283665311013,0,248371.12109375
2018-09-01,-0.33689005723040377,1.1014570116737183,1.1014570116737183,-0.9304799459500085,-0.6652982256152423,-0.30358723124709713,-0.7607493452589259,0,-0.834541195775797,-1.0885927566883693,-0.9929653144030768,-0.6616555134155384,-0.7638786927803569,1,-1.2686292870669431,0,275648.56640625
2018-10-01,-0.39700468426990526,0.39412448843642317,0.39412448843642317,-1.1516402378263946,-0.6652982256152423,-0.7346889952546785,-0.9246677124694128,0,-0.8920195297894943,-1.0885927566883693,-0.9929653144030768,-0.48057084658602256,-0.6346324063663269,1,-1.1846283665311013,0,213894.90234375
2018-11-01,-0.39700468426990526,-0.32831968289519375,-0.32831968289519375,-0.5618794594893651,-0.6652982256152423,-0.24200126496029978,-0.7607493452589259,0,-0.432192857679916,-0.5347551046920036,-0.8606830009556985,-0.29948617975650677,-0.24689354712423672,1,-0.7646237638518927,0,126393.734375
2018-12-01,-0.39700468426990526,-1.05999960260527,-1.05999960260527,0.543921999892565,-0.6652982256152423,1.2360619259228365,-0.5968309780484391,0,0.0851121484433596,0.5036904928011823,0.06529319317594967,-0.118401512926991,0.7224536009809888,1,-0.09261639956515881,0,193901.4609375
2019-01-01,-0.39700468426990526,-1.53485821358544,-1.53485821358544,0.9125224863532084,-0.6652982256152423,3.391570745960743,-0.7607493452589259,0,-0.432192857679916,1.057528144797548,-0.4638360606135636,-0.118401512926991,0.4639610281529286,2,0.07538544150652467,0,250486.375
2019-02-01,0.7797673417502957,-1.2933786795705826,-1.2933786795705826,0.17532151343192162,-0.7278202275405301,2.1598514202247965,-0.7607493452589259,0,-0.6046278597210079,0.15754196030345366,-0.7284006875083202,-0.48057084658602256,-0.4407629767452818,1,-0.6806228433160509,0,162601.19140625
2019-03-01,-0.39700468426990526,-1.5686254597332612,-1.5686254597332612,-0.48815936219723643,-0.6652982256152423,0.620202263054863,-0.5968309780484391,0,-0.7195845277484024,-0.2578362786938207,-0.7284006875083202,-0.29948617975650677,-0.5053861199522969,2,-0.7646237638518927,0,146221.0078125
2019-04-01,-0.39700468426990526,-0.2669986093591464,-0.2669986093591464,-0.3407191676129791,-0.6027762236899545,0.004342600186889595,-0.2689942436274655,0,-0.08732285359773226,-0.2578362786938207,-0.5961183740609419,0.0626831539025248,-0.05302411750319163,1,-0.5966219227802092,0,152612.76171875
2019-05-01,0.527276098889795,0.45892814483278704,0.45892814483278704,0.543921999892565,-0.5402542217646666,0.18910049904728163,-0.2689942436274655,0,1.1197221606899108,0.6421499058002738,0.3298578200707063,0.6059371543910722,0.7870767441880038,2,0.4113891236498916,0,202485.802734375
2019-06-01,-0.39700468426990526,1.2789920286762553,1.2789920286762553,1.2811229728138518,-0.5402542217646666,0.9281320944888497,-0.4329126108379523,0,1.6945055008268837,1.1959875577966395,0.3298578200707063,0.2437678207320406,1.239438746637109,3,1.0833964879366256,1,205790.22265625
2019-07-01,-0.39700468426990526,1.4113148355935456,1.4113148355935456,-0.19327897302872174,-0.6652982256152423,0.12751453276048427,-0.5968309780484391,0,-0.6621061937347051,-0.46552539819245786,-0.7284006875083202,-0.29948617975650677,-0.31151669033125173,2,-0.6806228433160509,0,102829.623046875
2019-08-01,-0.05979383376222015,1.1674726682725702,1.1674726682725702,-0.6355995567814938,-0.7278202275405301,0.004342600186889595,-0.9246677124694128,0,-0.6046278597210079,-0.7424442241906407,-0.9929653144030768,-0.8427401802450541,-0.6992555495733419,2,-0.9326256049235762,0,124185.560546875
2019-09-01,-0.39700468426990526,1.1882761147861756,1.1882761147861756,-0.7093196540736225,-0.7278202275405301,-0.36517319753389443,-0.5968309780484391,0,-0.6621061937347051,-0.6732145176910951,-0.8606830009556985,-0.48057084658602256,-0.5053861199522969,2,-1.1006274459952596,0,149187.783203125
2019-10-01,1.025097799556866,0.42749284844165303,0.42749284844165303,-0.9304799459500085,-0.7278202275405301,-0.5499310963942865,-0.7607493452589259,0,-0.5471495257073106,-0.7424442241906407,-0.8606830009556985,-0.48057084658602256,-0.3761398335382668,2,-1.2686292870669431,0,122538.451171875
2019-11-01,-0.39700468426990526,-0.17523945478844336,-0.17523945478844336,-0.11955887573659307,-0.6027762236899545,0.25068646533407896,-0.10507587641697864,0,-0.08732285359773226,-0.18860657219427496,-0.5961183740609419,-0.118401512926991,-0.11764726071020666,2,-0.344619161172684,0,76289.3671875
2019-12-01,-0.39700468426990526,-1.0534946901260898,-1.0534946901260898,2.6818048213642967,-0.6027762236899545,3.8226725099683243,0.05884249079350817,1,1.751983834840581,2.095973742290734,0.46214013351808464,0.42485248756155636,1.5625544626721841,3,1.0833964879366256,0,134493.73046875
2020-01-01,-0.39700468426990526,-1.9572019297160006,-1.9572019297160006,1.4285631673981092,-0.6652982256152423,4.6848760379834875,-0.2689942436274655,0,0.2575471504844515,1.6805955032934596,-0.33155374716618524,0.2437678207320406,0.5932073145669586,2,0.6633918852574168,0,165891.1875
2020-02-01,-0.39700468426990526,-1.8011607390892461,-1.8011607390892461,-0.19327897302872174,-0.6652982256152423,0.5586162967680657,-0.2689942436274655,0,-0.4896711916936133,-0.18860657219427496,-0.5961183740609419,-0.118401512926991,-0.24689354712423672,2,-0.7646237638518927,0,106187.095703125
2020-03-01,1.8799124281637127,-0.978074525626913,-0.978074525626913,-1.0042000432421372,-0.7278202275405301,0.9281320944888497,-0.9246677124694128,0,-1.4093245359127697,-1.0885927566883693,-1.3898122547452119,-1.0238248470745699,-1.4747332680575223,1,-1.4366311281386266,0,104246.00390625
2020-04-01,0.3515752838793183,-0.45630076756812554,-0.45630076756812554,-2.183721599916196,-0.8528642313911058,-0.36517319753389443,-1.5803411813113601,0,-2.2714995461182292,-2.265497767180647,-1.918941508534725,-1.748163514392633,-2.573326702576778,0,-2.1086384924253605,0,89928.880859375
2020-05-01,-0.36720077752717717,0.3287378446008883,0.3287378446008883,-2.0362814053319385,-0.8528642313911058,-0.48834513010748914,-1.4164228141008732,0,-2.214021212104532,-2.265497767180647,-1.918941508534725,-1.748163514392633,-2.444080416162748,2,-1.940636651353677,0,105323.4013671875
2020-06-01,2.63449241483986,0.2627682133261813,0.2627682133261813,-1.9625613080398099,-0.8528642313911058,-0.48834513010748914,-1.4164228141008732,0,-2.2714995461182292,-2.1270383541815554,-1.918941508534725,-1.748163514392633,-2.3794572729557326,2,-1.940636651353677,0,146553.111328125
2020-07-01,-0.39700468426990526,1.4035365558130164,1.4035365558130164,-1.8888412107476813,-0.790342229465818,-0.5499310963942865,-1.4164228141008732,0,-2.1565428780908347,-2.196268060681101,-1.918941508534725,-1.748163514392633,-2.3794572729557326,1,-1.940636651353677,0,109042.8115234375
2020-08-01,-0.1627587293550351,1.0675977148776068,1.0675977148776068,-2.0362814053319385,-0.8528642313911058,-0.9194468941150705,-1.4164228141008732,0,-2.04158621006344,-2.196268060681101,-1.7866591950873467,-1.748163514392633,-2.3794572729557326,1,-1.940636651353677,0,84675.7802734375
2020-09-01,-0.39700468426990526,1.0755754377294318,1.0755754377294318,-1.8888412107476813,-0.790342229465818,-1.0426188266886651,-1.2525044468903863,0,-1.6967162059812562,-1.919349234682918,-1.5220945681925901,-1.5670788475631174,-2.185587843334688,2,-1.6886338897461517,0,104528.3916015625
2020-10-01,-0.39700468426990526,0.5886581918232338,0.5886581918232338,-1.5939608215791665,-0.7278202275405301,-1.0426188266886651,-1.0885860796798996,0,-0.834541195775797,-1.5732007021851895,-0.9929653144030768,-1.3859941807336016,-1.8624721272996125,2,-1.3526302076027847,0,98142.2255859375
2020-11-01,-0.39700468426990526,-0.44915150055091313,-0.44915150055091313,-0.9304799459500085,-0.7278202275405301,0.004342600186889595,-0.7607493452589259,0,-0.834541195775797,-0.9501333436892779,-0.9929653144030768,-1.0238248470745699,-1.5393564112645373,1,-1.0166265254594178,0,94768.18359375
2020-12-01,-0.39700468426990526,-0.9104172991335506,-0.9104172991335506,0.765082291768951,-0.6652982256152423,1.6671636899304179,-0.10507587641697864,0,0.7173738225940297,0.6421499058002738,0.06529319317594967,-0.48057084658602256,-0.18227040391722168,2,0.49539004418573335,0,181469.865234375
2021-01-01,-0.39700468426990526,-1.4804869639953098,-1.4804869639953098,1.0599626809374658,-0.6652982256152423,2.1598514202247965,-0.10507587641697864,0,0.6024171545666351,0.7806093187993651,0.46214013351808464,-0.29948617975650677,0.0115990257038234,1,0.49539004418573335,0,194609.09375
2021-02-01,-0.39700468426990526,-1.4499108069882187,-1.4499108069882187,-0.19327897302872174,-0.7278202275405301,0.620202263054863,-0.4329126108379523,0,-0.6046278597210079,-0.2578362786938207,-0.33155374716618524,-0.48057084658602256,-0.9577481224014021,1,-0.5126210022443675,0,157854.0478515625
2021-03-01,-0.39700468426990526,-0.9338748726728593,-0.9338748726728593,-0.7093196540736225,-0.7278202275405301,-0.11882933238670508,-0.5968309780484391,0,-0.4896711916936133,-0.6732145176910951,-0.5961183740609419,-0.6616555134155384,-1.1516175520224472,1,-0.7646237638518927,0,182732.001953125
2021-04-01,-0.39700468426990526,-0.4791293283441171,-0.4791293283441171,-1.4465206269949091,-0.790342229465818,-0.11882933238670508,-1.0885860796798996,0,-1.5817595379538616,-1.434741289186098,-1.3898122547452119,-1.3859941807336016,-1.9917184137136426,2,-1.4366311281386266,0,191874.9404296875
2021-05-01,-0.39700468426990526,0.6935652473247332,0.6935652473247332,-2.0362814053319385,-0.8528642313911058,-0.24200126496029978,-1.2525044468903863,0,-2.04158621006344,-2.0578086476820094,-1.7866591950873467,-1.3859941807336016,-2.3794572729557326,1,-1.8566357308178352,0,229070.20068359375
2021-06-01,1.9793132800538866,0.3725079278629206,0.3725079278629206,-0.6355995567814938,-0.6652982256152423,-0.11882933238670508,-0.4329126108379523,0,-0.3172361896525214,-0.8116739306901865,-0.7284006875083202,-1.2049095139040857,-1.3454869816434922,1,-0.5966219227802092,0,266699.0556640625
2021-07-01,-0.39700468426990526,1.6865309322067945,1.6865309322067945,-0.11955887573659307,-0.7278202275405301,0.25068646533407896,-0.5968309780484391,0,-0.08732285359773226,-0.2578362786938207,-0.4638360606135636,-1.0238248470745699,-1.0223712656084172,1,-0.17661732010100054,0,118692.40576171875
2021-08-01,0.28997291382632895,1.3816898686187875,1.3816898686187875,-1.299080432410652,-0.790342229465818,-0.5499310963942865,-0.5968309780484391,0,-1.064454531830586,-1.2962818761870065,-1.125247627850455,-1.2049095139040857,-1.5393564112645373,1,-1.2686292870669431,0,102949.89013671875
2021-09-01,-0.039374152181492046,1.0160033265109003,1.0160033265109003,-0.9304799459500085,-0.790342229465818,-0.36517319753389443,-0.4329126108379523,0,-0.834541195775797,-1.0193630501888236,-0.8606830009556985,-0.6616555134155384,-1.2162406952294622,1,-1.0166265254594178,0,111659.69580078125
2021-10-01,-0.39700468426990526,1.0124593765517238,1.0124593765517238,-0.9304799459500085,-0.7278202275405301,-0.4267591638206918,-0.5968309780484391,0,-0.5471495257073106,-0.8809036371897322,-0.7284006875083202,-0.6616555134155384,-1.0223712656084172,1,-0.9326256049235762,0,115464.11279296875
2021-11-01,-0.39700468426990526,-0.43624906801555746,-0.43624906801555746,-0.4144392649051078,-0.7278202275405301,-0.5499310963942865,-0.5968309780484391,0,-0.3747145236662187,-0.6732145176910951,-0.4638360606135636,-0.118401512926991,-0.6992555495733419,1,-0.6806228433160509,0,110457.591796875
2021-12-01,-0.39700468426990526,-0.8915622580087564,-0.8915622580087564,1.0599626809374658,-0.7278202275405301,2.652539150519175,-0.5968309780484391,0,0.6598954885803324,1.1959875577966395,0.594422446965463,-0.118401512926991,0.14084531211785345,2,0.49539004418573335,0,195949.9326171875
2022-01-01,-0.39700468426990526,-1.588677159285829,-1.588677159285829,1.1336827782295944,-0.7278202275405301,4.253774273975906,-0.4329126108379523,0,-0.029844519584034973,0.8498390252989109,-0.4638360606135636,-0.48057084658602256,-0.5700092631593119,2,0.1593863620423664,0,194609.09375
2022-02-01,-0.39700468426990526,-1.3491000053356375,-1.3491000053356375,0.24904161072405032,-0.7278202275405301,2.0366794876512015,-0.2689942436274655,0,0.42998215252554334,0.0190825473043622,-0.5961183740609419,-0.29948617975650677,-0.5053861199522969,2,-0.2606182406368423,0,157854.0478515625
2022-03-01,-0.39700468426990526,-0.9684705746552927,-0.9684705746552927,-0.2669990703208504,-0.6652982256152423,-0.18041529867350242,-0.2689942436274655,0,0.6598954885803324,-0.3962956916929121,-0.5961183740609419,0.0626831539025248,-0.3761398335382668,2,-0.344619161172684,0,182732.001953125
2022-04-01,-0.39700468426990526,0.2332352969997135,0.2332352969997135,0.10160141613979295,-0.6652982256152423,-0.11882933238670508,-0.10507587641697864,0,1.2921571627310027,0.08831225380390792,-0.33155374716618524,0.0626831539025248,0.0115990257038234,2,-0.00861547902931707,0,191874.9404296875
2022-05-01,-0.39700468426990526,1.1532508431117205,1.1532508431117205,1.207402875521723,-0.6652982256152423,0.7433741956284576,0.05884249079350817,0,2.61415884504604,0.8498390252989109,0.19757550662332798,0.2437678207320406,0.4639610281529286,3,0.579390964721575,0,229070.20068359375
2022-06-01,-0.39700468426990526,0.9633963810130002,0.9633963810130002,1.1336827782295944,-0.7278202275405301,1.0513040270624443,-0.2689942436274655,0,2.2692888409638563,0.7806093187993651,0.46214013351808464,-0.118401512926991,0.3993378849459136,2,0.6633918852574168,0,266699.0556640625
2022-07-01,-0.37996920932425376,0.9806558775674289,0.9806558775674289,-0.48815936219723643,-0.7278202275405301,0.4970303304812683,-0.7607493452589259,0,-0.25975785563882414,-0.6732145176910951,-0.9929653144030768,-1.0238248470745699,-0.6992555495733419,1,-0.8486246843877344,0,118692.40576171875
2022-08-01,1.6742605669915918,1.0000325390325349,1.0000325390325349,-0.7830397513657511,-0.790342229465818,0.004342600186889595,-0.9246677124694128,0,-0.4896711916936133,-0.9501333436892779,-0.9929653144030768,-0.8427401802450541,-0.893124979194387,1,-1.0166265254594178,0,102949.89013671875
2022-09-01,-0.2741596182990556,1.1799301893411898,1.1799301893411898,-0.6355995567814938,-0.790342229465818,-0.11882933238670508,-0.9246677124694128,0,-0.4896711916936133,-0.9501333436892779,-0.9929653144030768,-0.29948617975650677,-0.893124979194387,1,-0.9326256049235762,0,111659.69580078125
2022-10-01,-0.39700468426990526,0.7160256055075637,0.7160256055075637,-0.7830397513657511,-0.7278202275405301,-0.30358723124709713,-0.7607493452589259,0,0.027633814429662312,-0.8116739306901865,-0.9929653144030768,-0.29948617975650677,-0.5700092631593119,2,-1.1006274459952596,0,115464.11279296875
2022-11-01,-0.39700468426990526,-0.10919311464016104,-0.10919311464016104,-0.5618794594893651,-0.790342229465818,-0.11882933238670508,-0.4329126108379523,0,0.0851121484433596,-0.6732145176910951,-0.7284006875083202,-0.6616555134155384,-0.5053861199522969,1,-0.8486246843877344,0,110457.591796875
2022-12-01,-0.39700468426990526,-0.9477438370152628,-0.9477438370152628,0.543921999892565,-0.7278202275405301,1.5439917573568231,-0.5968309780484391,0,1.0622438266762135,0.2960013733025451,-0.33155374716618524,-0.29948617975650677,0.14084531211785345,2,-0.17661732010100054,0,195949.9326171875
